,n_row,시도,시군구,생년,RFID구분,축종,품종,마릿수
2313,2314,충청남도,천안시,2018,내장형,개,벨기에 그로넨달,1
2314,2315,충청남도,천안시,2018,외장형,개,보더 콜리,4
2315,2316,충청남도,천안시,2018,인식표,개,보더 콜리,3
2316,2317,충청남도,천안시,2018,내장형,개,보더 콜리,14
2317,2318,충청남도,천안시,2018,내장형,개,보르조이,1
2318,2319,충청남도,천안시,2018,외장형,개,보스턴 테리어,2
2319,2320,충청남도,천안시,2018,인식표,개,보스턴 테리어,3
2320,2321,충청남도,천안시,2018,내장형,개,보스턴 테리어,9
2321,2322,충청남도,천안시,2018,내장형,개,불독,2
2322,2323,충청남도,천안시,2018,외장형,개,브리타니 스파니엘,1
2323,2324,충청남도,천안시,2018,외장형,개,비글,3
2324,2325,충청남도,천안시,2018,내장형,개,비글,3
2325,2326,충청남도,천안시,2018,외장형,개,비숑 프리제,57
2326,2327,충청남도,천안시,2018,인식표,개,비숑 프리제,37
2327,2328,충청남도,천안시,2018,내장형,개,비숑 프리제,146
2328,2329,충청남도,천안시,2018,인식표,개,빠삐용,1
2329,2330,충청남도,천안시,2018,내장형,개,빠삐용,5
2330,2331,충청남도,천안시,2018,외장형,개,사모예드,2
2331,2332,충청남도,천안시,2018,인식표,개,사모예드,1
2332,2333,충청남도,천안시,2018,내장형,개,사모예드,5
2333,2334,충청남도,천안시,2018,외장형,개,삽살개,3
2334,2335,충청남도,천안시,2018,인식표,개,삽살개,2
2335,2336,충청남도,천안시,2018,내장형,개,삽살개,7
2336,2337,충청남도,천안시,2018,외장형,개,샤페이,1
2337,2338,충청남도,천안시,2018,내장형,개,샤페이,3
2338,2339,충청남도,천안시,2018,외장형,개,셔틀랜드 쉽독,1
2339,2340,충청남도,천안시,2018,인식표,개,셔틀랜드 쉽독,2
2340,2341,충청남도,천안시,2018,내장형,개,셔틀랜드 쉽독,13
2341,2342,충청남도,천안시,2018,인식표,개,셰퍼드,1
2342,2343,충청남도,천안시,2018,내장형,개,셰퍼드,2
2343,2344,충청남도,천안시,2018,인식표,개,슈나우져,2
2344,2345,충청남도,천안시,2018,내장형,개,슈나우져,6
2345,2346,충청남도,천안시,2018,외장형,개,스탠다드 푸들,2
2346,2347,충청남도,천안시,2018,인식표,개,스탠다드 푸들,2
2347,2348,충청남도,천안시,2018,내장형,개,스탠다드 푸들,7
2348,2349,충청남도,천안시,2018,외장형,개,스피츠,15
2349,2350,충청남도,천안시,2018,인식표,개,스피츠,8
2350,2351,충청남도,천안시,2018,내장형,개,스피츠,35
2351,2352,충청남도,천안시,2018,외장형,개,시바,10
2352,2353,충청남도,천안시,2018,인식표,개,시바,8
2353,2354,충청남도,천안시,2018,내장형,개,시바,30
2354,2355,충청남도,천안시,2018,외장형,개,시베리안 허스키,6
2355,2356,충청남도,천안시,2018,인식표,개,시베리안 허스키,3
2356,2357,충청남도,천안시,2018,내장형,개,시베리안 허스키,15
2357,2358,충청남도,천안시,2018,외장형,개,시츄,20
2358,2359,충청남도,천안시,2018,인식표,개,시츄,11
2359,2360,충청남도,천안시,2018,내장형,개,시츄,49
2360,2361,충청남도,천안시,2018,내장형,개,실키테리어,1
2361,2362,충청남도,천안시,2018,내장형,개,아나톨리안 셰퍼드,1
2362,2363,충청남도,천안시,2018,인식표,개,아메리칸 코카 스파니엘,1
2363,2364,충청남도,천안시,2018,내장형,개,아메리칸 코카 스파니엘,1
2364,2365,충청남도,천안시,2023,외장형,개,골든 리트리버,17
2365,2366,충청남도,천안시,2023,내장형,개,골든 리트리버,3
2366,2367,충청남도,천안시,2023,외장형,개,그레이 하운드,1
2367,2368,충청남도,천안시,2023,외장형,개,기타,90
2368,2369,충청남도,천안시,2023,내장형,개,기타,7
2369,2370,충청남도,천안시,2023,외장형,개,꼬똥 드 뚤레아,4
2370,2371,충청남도,천안시,2023,내장형,개,꼬똥 드 뚤레아,4
2371,2372,충청남도,천안시,2023,외장형,개,닥스훈트,13
2372,2373,충청남도,천안시,2023,내장형,개,닥스훈트,2
2373,2374,충청남도,천안시,2023,외장형,개,달마시안,3
2374,2375,충청남도,천안시,2023,외장형,개,도베르만,2
2375,2376,충청남도,천안시,2023,내장형,개,도베르만,1
2376,2377,충청남도,천안시,2023,외장형,개,라브라도 리트리버,6
2377,2378,충청남도,천안시,2023,내장형,개,라브라도 리트리버,4
2378,2379,충청남도,천안시,2023,내장형,개,라이카,1
2379,2380,충청남도,천안시,2023,외장형,개,마스티프,2
2380,2381,충청남도,천안시,2023,외장형,개,말티즈,145
2381,2382,충청남도,천안시,2023,내장형,개,말티즈,18
2382,2383,충청남도,천안시,2023,외장형,개,미니어쳐 슈나우저,1
2383,2384,충청남도,천안시,2023,내장형,개,미니어쳐 슈나우저,1
2384,2385,충청남도,천안시,2023,외장형,개,미니어쳐 푸들,9
2385,2386,충청남도,천안시,2023,내장형,개,미니어쳐 핀셔,2
2386,2387,충청남도,천안시,2011,외장형,개,셔틀랜드 쉽독,1
2387,2388,충청남도,천안시,2011,내장형,개,셔틀랜드 쉽독,1
2388,2389,충청남도,천안시,2011,외장형,개,셰퍼드,2
2389,2390,충청남도,천안시,2011,내장형,개,셰퍼드,1
2390,2391,충청남도,천안시,2011,외장형,개,슈나우져,15
2391,2392,충청남도,천안시,2011,인식표,개,슈나우져,2
2392,2393,충청남도,천안시,2011,내장형,개,슈나우져,9
2393,2394,충청남도,천안시,2011,외장형,개,스코티쉬 테리어,1
2394,2395,충청남도,천안시,2011,내장형,개,스탠다드 푸들,1
2395,2396,충청남도,천안시,2011,외장형,개,스피츠,29
2396,2397,충청남도,천안시,2011,인식표,개,스피츠,4
2397,2398,충청남도,천안시,2011,내장형,개,스피츠,18
2398,2399,충청남도,천안시,2011,외장형,개,시츄,90
2399,2400,충청남도,천안시,2011,인식표,개,시츄,19
2400,2401,충청남도,천안시,2011,내장형,개,시츄,48
2401,2402,충청남도,천안시,2011,외장형,개,실키테리어,1
2402,2403,충청남도,천안시,2011,내장형,개,실키테리어,1
2403,2404,충청남도,천안시,2011,내장형,개,아메리칸 코카 스파니엘,2
2404,2405,충청남도,천안시,2011,외장형,개,아메리칸 핏불 테리어,1
2405,2406,충청남도,천안시,2011,인식표,개,아키다,1
2406,2407,충청남도,천안시,2011,내장형,개,알라스칸 말라뮤트,1
2407,2408,충청남도,천안시,2011,내장형,개,올드 잉글리쉬 쉽독,1
2408,2409,충청남도,천안시,2011,외장형,개,요크셔 테리어,59
2409,2410,충청남도,천안시,2011,인식표,개,요크셔 테리어,17
2410,2411,충청남도,천안시,2011,내장형,개,요크셔 테리어,31
2411,2412,충청남도,천안시,2011,외장형,개,웰시 코기 펨브로크,5
2412,2413,충청남도,천안시,2011,내장형,개,웰시 코기 펨브로크,5
2413,2414,충청남도,천안시,2011,외장형,개,이탈리안 그레이 하운드,2
2414,2415,충청남도,천안시,2011,내장형,개,잉글리쉬 세터,1
2415,2416,충청남도,천안시,2010,외장형,개,믹스견,76
2416,2417,충청남도,천안시,2010,인식표,개,믹스견,11
2417,2418,충청남도,천안시,2010,내장형,개,믹스견,35
2418,2419,충청남도,천안시,2010,외장형,개,보더 콜리,2
2419,2420,충청남도,천안시,2010,외장형,개,보스턴 테리어,2
2420,2421,충청남도,천안시,2010,내장형,개,보스턴 테리어,3
2421,2422,충청남도,천안시,2010,외장형,개,불독,1
2422,2423,충청남도,천안시,2010,외장형,개,비글,3
2423,2424,충청남도,천안시,2010,인식표,개,비글,1
2424,2425,충청남도,천안시,2010,내장형,개,비글,3
2425,2426,충청남도,천안시,2010,외장형,개,비숑 프리제,2
2426,2427,충청남도,천안시,2010,인식표,개,비숑 프리제,1
2427,2428,충청남도,천안시,2010,내장형,개,비숑 프리제,3
2428,2429,충청남도,천안시,2010,외장형,개,빠삐용,1
2429,2430,충청남도,천안시,2010,내장형,개,빠삐용,1
2430,2431,충청남도,천안시,2010,외장형,개,사모예드,1
2431,2432,충청남도,천안시,2010,내장형,개,사모예드,1
2432,2433,충청남도,천안시,2010,외장형,개,삽살개,1
2433,2434,충청남도,천안시,2010,내장형,개,삽살개,3
2434,2435,충청남도,천안시,2010,내장형,개,샤페이,1
2435,2436,충청남도,천안시,2010,인식표,개,셔틀랜드 쉽독,1
2436,2437,충청남도,천안시,2010,내장형,개,셰퍼드,2
2437,2438,충청남도,천안시,2010,외장형,개,슈나우져,7
2438,2439,충청남도,천안시,2010,인식표,개,슈나우져,1
2439,2440,충청남도,천안시,2010,내장형,개,슈나우져,5
2440,2441,충청남도,천안시,2010,외장형,개,스피츠,21
2441,2442,충청남도,천안시,2010,인식표,개,스피츠,6
2442,2443,충청남도,천안시,2010,내장형,개,스피츠,12
2443,2444,충청남도,천안시,2010,외장형,개,시츄,91
2444,2445,충청남도,천안시,2010,인식표,개,시츄,12
2445,2446,충청남도,천안시,2010,내장형,개,시츄,56
2446,2447,충청남도,천안시,2010,외장형,개,아메리칸 코카 스파니엘,1
2447,2448,충청남도,천안시,2010,인식표,개,아메리칸 코카 스파니엘,1
2448,2449,충청남도,천안시,2010,내장형,개,아메리칸 코카 스파니엘,1
2449,2450,충청남도,천안시,2010,외장형,개,아프간 하운드,1
2450,2451,충청남도,천안시,2010,외장형,개,요크셔 테리어,71
2451,2452,충청남도,천안시,2010,인식표,개,요크셔 테리어,10
2452,2453,충청남도,천안시,2010,내장형,개,요크셔 테리어,36
2453,2454,충청남도,천안시,2010,외장형,개,웰시 코기 펨브로크,3
2454,2455,충청남도,천안시,2010,내장형,개,웰시 코기 펨브로크,1
2455,2456,충청남도,천안시,2010,외장형,개,이탈리안 그레이 하운드,1
2456,2457,충청남도,천안시,2010,외장형,개,잉글리쉬 코카 스파니엘,1
2457,2458,충청남도,천안시,2010,내장형,개,잉글리쉬 코카 스파니엘,1
2458,2459,충청남도,천안시,2010,외장형,개,진도견,18
2459,2460,충청남도,천안시,2010,인식표,개,진도견,4
2460,2461,충청남도,천안시,2010,내장형,개,진도견,4
2461,2462,충청남도,천안시,2010,외장형,개,차이니즈 크레스티드 독,1
2462,2463,충청남도,천안시,2010,외장형,개,치와와,16
2463,2464,충청남도,천안시,2010,인식표,개,치와와,4
2464,2465,충청남도,천안시,2010,내장형,개,치와와,11
2465,2466,충청남도,천안시,2010,외장형,개,코카 스파니엘,15
2466,2467,충청남도,천안시,2015,외장형,개,시바,2
2467,2468,충청남도,천안시,2015,인식표,개,시바,3
2468,2469,충청남도,천안시,2015,내장형,개,시바,6
2469,2470,충청남도,천안시,2015,외장형,개,시베리안 허스키,4
2470,2471,충청남도,천안시,2015,내장형,개,시베리안 허스키,2
2471,2472,충청남도,천안시,2015,외장형,개,시츄,38
2472,2473,충청남도,천안시,2015,인식표,개,시츄,21
2473,2474,충청남도,천안시,2019,외장형,개,보스턴 테리어,4
2474,2475,충청남도,천안시,2019,인식표,개,보스턴 테리어,1
2475,2476,충청남도,천안시,2019,내장형,개,보스턴 테리어,5
2476,2477,충청남도,천안시,2019,내장형,개,비글,2
2477,2478,충청남도,천안시,2019,외장형,개,비숑 프리제,73
2478,2479,충청남도,천안시,2019,인식표,개,비숑 프리제,60
2479,2480,충청남도,천안시,2019,내장형,개,비숑 프리제,185
2480,2481,충청남도,천안시,2019,외장형,개,빠삐용,1
2481,2482,충청남도,천안시,2019,인식표,개,빠삐용,1
2482,2483,충청남도,천안시,2019,내장형,개,빠삐용,3
2483,2484,충청남도,천안시,2019,외장형,개,사모예드,1
2484,2485,충청남도,천안시,2019,인식표,개,사모예드,1
2485,2486,충청남도,천안시,2019,내장형,개,사모예드,7
2486,2487,충청남도,천안시,2019,내장형,개,삽살개,3
2487,2488,충청남도,천안시,2019,외장형,개,샤페이,2
2488,2489,충청남도,천안시,2019,내장형,개,샤페이,1
2489,2490,충청남도,천안시,2019,외장형,개,셔틀랜드 쉽독,2
2490,2491,충청남도,천안시,2019,내장형,개,셔틀랜드 쉽독,5
2491,2492,충청남도,천안시,2019,인식표,개,셰퍼드,2
2492,2493,충청남도,천안시,2019,내장형,개,셰퍼드,2
2493,2494,충청남도,천안시,2019,외장형,개,슈나우져,3
2494,2495,충청남도,천안시,2019,인식표,개,슈나우져,3
2495,2496,충청남도,천안시,2019,내장형,개,슈나우져,6
2496,2497,충청남도,천안시,2019,내장형,개,스코티쉬 테리어,1
2497,2498,충청남도,천안시,2019,외장형,개,스탠다드 푸들,1
2498,2499,충청남도,천안시,2019,인식표,개,스탠다드 푸들,2
2499,2500,충청남도,천안시,2019,내장형,개,스탠다드 푸들,4
2500,2501,충청남도,천안시,2019,외장형,개,스피츠,6
2501,2502,충청남도,천안시,2019,인식표,개,스피츠,3
2502,2503,충청남도,천안시,2019,내장형,개,스피츠,36
2503,2504,충청남도,천안시,2019,외장형,개,시바,13
2504,2505,충청남도,천안시,2019,인식표,개,시바,10
2505,2506,충청남도,천안시,2019,내장형,개,시바,42
2506,2507,충청남도,천안시,2019,외장형,개,시베리안 허스키,4
2507,2508,충청남도,천안시,2019,인식표,개,시베리안 허스키,2
2508,2509,충청남도,천안시,2019,내장형,개,시베리안 허스키,12
2509,2510,충청남도,천안시,2019,외장형,개,시츄,15
2510,2511,충청남도,천안시,2019,인식표,개,시츄,9
2511,2512,충청남도,천안시,2019,내장형,개,시츄,40
2512,2513,충청남도,천안시,2019,내장형,개,아나톨리안 셰퍼드,1
2513,2514,충청남도,천안시,2019,외장형,개,아메리칸 코카 스파니엘,1
2514,2515,충청남도,천안시,2019,내장형,개,아메리칸 코카 스파니엘,2
2515,2516,충청남도,천안시,2019,외장형,개,아메리칸불리,1
2516,2517,충청남도,천안시,2019,인식표,개,아메리칸불리,3
2517,2518,충청남도,천안시,2019,내장형,개,아메리칸불리,4
2518,2519,충청남도,천안시,2019,외장형,개,아키다,1
2519,2520,충청남도,천안시,2019,내장형,개,아키다,2
2520,2521,충청남도,천안시,2019,내장형,개,에어델 테리어,1
2521,2522,충청남도,천안시,2019,내장형,개,올드 잉글리쉬 불독,4
2522,2523,충청남도,천안시,2019,외장형,개,올드 잉글리쉬 쉽독,4
2523,2524,충청남도,천안시,2019,인식표,개,올드 잉글리쉬 쉽독,1
